Timestamps,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
141.78966789667896,0.01621344004291264,0.00596961980088477,-0.008045538878576,-0.003107671266536141,-0.008045538878576394,-0.0031076712665362646
141.8819188191882,0.01591844655015286,0.005780011685001253,-0.008307508019041447,-0.0032723106031767673,-0.008307508019041898,-0.0032723106031769316
141.9741697416974,0.01573378442861476,0.005696138576657889,-0.008456073648888321,-0.003331019409050789,-0.008456073648888774,-0.0033310194090509526
142.06642066420665,0.015595098898112449,0.00565583628194388,-0.008555714116019495,-0.0033459914659257285,-0.008555714116019946,-0.003345991465925892
142.15867158671585,0.015451720733977582,0.005610144925869531,-0.008657219625491855,-0.003366213573534912,-0.008657219625492308,-0.0033662135735350756
142.2509225092251,0.015268574433005399,0.005525148962136821,-0.008795783971828019,-0.003425625630090971,-0.008795783971828472,-0.0034256256300911345
142.34317343173433,0.015152224776755893,0.005503528040081977,-0.008864957886512889,-0.0034215698586960567,-0.008864957886513342,-0.003421569858696221
142.43542435424354,0.015014731800307348,0.005460400818875833,-0.008952793992165616,-0.0034389470891657463,-0.008952793992166069,-0.0034389470891659103
142.52767527675277,0.014906069491737525,0.005443887467269217,-0.009009428037690451,-0.0034296543565878195,-0.009009428037690904,-0.003429654356587983
142.61992619926198,0.014810980639290618,0.0054392097541060315,-0.009050223997025892,-0.003408484911001974,-0.009050223997026343,-0.003408484911002137
142.71217712177122,0.014588633713748219,0.005310499979162972,-0.009216117143539912,-0.0035113193882712924,-0.009216117143540363,-0.003511319388271457
142.80442804428043,0.014405953474909649,0.005218676223101011,-0.009340283410747403,-0.0035772506630368764,-0.009340283410747845,-0.0035772506630370603
142.89667896678966,0.014233063826760255,0.005134880600261676,-0.009452696514305964,-0.0036351456996514633,-0.009452696514306407,-0.003635145699651647
142.9889298892989,0.014144688033829216,0.005131129542215079,-0.009478727722310239,-0.003612995372813228,-0.009478727722310674,-0.0036129953728134315
143.0811808118081,0.01395521577777544,0.005028396394812954,-0.009604078794315674,-0.0036898319747715237,-0.009604078794316106,-0.003689831974771725
143.17343173431735,0.01384773585101907,0.0050032088087825334,-0.009645749292057066,-0.0036891319288679643,-0.009645749292057498,-0.0036891319288681664
143.26568265682656,0.013840727182143641,0.005073360606426217,-0.009585345566162884,-0.003593104026273779,-0.009585345566163318,-0.003593104026273983
143.3579335793358,0.013655805342481848,0.0049703750569290465,-0.009701334269526437,-0.0036702262534115183,-0.00970133426952687,-0.0036702262534117217
143.45018450184503,0.013624374990893272,0.005013820404994518,-0.009662389939539462,-0.003600930364888803,-0.009662389939539896,-0.003600930364889006
143.54243542435424,0.013500110135355244,0.004966144086072509,-0.009714914770414123,-0.003622767768570666,-0.009714914770414558,-0.003622767768570869
143.63468634686348,0.013262878595346448,0.004807924171503515,-0.009879114190433405,-0.003755158178837244,-0.009879114190433838,-0.0037551581788374476
143.72693726937268,0.013133040295063455,0.00475165749821313,-0.009934698614701224,-0.00378560158371095,-0.009934698614701656,-0.0037856015837111506
143.81918819188192,0.012965433042000063,0.004657359387200351,-0.010026897717619663,-0.0038540786209731955,-0.010026897717620087,-0.0038540786209734176
143.91143911439113,0.01278540358415539,0.004549476384771439,-0.010130429431479291,-0.003936137929164624,-0.010130429431479716,-0.003936137929164848
144.00369003690037,0.012823011179608358,0.00464986972643499,-0.010015296436985678,-0.003809912773364068,-0.010015296436986102,-0.00380991277336429
144.0959409594096,0.012713606830399916,0.0046069065623648795,-0.010046206993348392,-0.003827029906666102,-0.010046206993348758,-0.0038270299066662837
144.1881918819188,0.012669917038865034,0.004625739907234498,-0.010010491249362027,-0.003782329704394578,-0.010010491249362395,-0.0037823297043947605
144.28044280442805,0.01248116288673479,0.004503125004718433,-0.010118982234781755,-0.003879049880634462,-0.010118982234782121,-0.003879049880634644
144.37269372693726,0.012429328832178933,0.00451100823438871,-0.010089747136567516,-0.003845236659307325,-0.010089747136567883,-0.003845236659307508
144.4649446494465,0.012374613534946094,0.00451459611425966,-0.010062636549323158,-0.0038156758463624286,-0.010062636549323524,-0.00381567584636261
144.55719557195573,0.012187728664492255,0.004389235527775258,-0.010166985744632265,-0.003915012674183305,-0.010166985744632633,-0.003915012674183488
144.64944649446494,0.012140581264029305,0.004397161804870587,-0.010130932385989659,-0.0038810037885004907,-0.010130932385990025,-0.003881003788500672
144.74169741697418,0.011950144538500303,0.0042654706940662744,-0.010237545820966337,-0.003986545340789687,-0.010237545820966703,-0.003986545340789868
144.83394833948338,0.011980415186351312,0.004345206437066673,-0.010122869830398229,-0.003880584974637912,-0.010122869830398595,-0.003880584974638093
144.92619926199262,0.011907558668787852,0.004324115877914295,-0.01011077744061527,-0.0038753677740091756,-0.010110777440615637,-0.0038753677740093586
145.01845018450183,0.011811788754042015,0.004279584800084503,-0.010121091460863646,-0.003893499980001578,-0.010121091460864004,-0.0038934999800017797
145.11070110701107,0.01167677255147791,0.004195897050581832,-0.010170179530788803,-0.003950689917023899,-0.010170179530789164,-0.003950689917024102
145.2029520295203,0.011681740248792382,0.004245925718158367,-0.010078844464450598,-0.0038740568612830465,-0.010078844464450959,-0.0038740568612832507
145.2952029520295,0.011571216829418493,0.0041833438872217335,-0.010102592613501072,-0.003909920330035512,-0.010102592613501432,-0.003909920330035714
145.38745387453875,0.011499229110025435,0.004156721994766848,-0.010087426895705725,-0.003909702757252798,-0.010087426895706084,-0.003909702757253001
145.47970479704796,0.011497562114933317,0.004196749259939193,-0.010001590520166121,-0.0038427081111737735,-0.01000159052016648,-0.0038427081111739765
145.5719557195572,0.011391632984189404,0.004135107905028528,-0.010019693153972794,-0.0038772477046965545,-0.010019693153973096,-0.0038772477046967162
145.66420664206643,0.011384291799913845,0.004167451978225283,-0.009938910169726062,-0.003817661401011587,-0.009938910169726362,-0.003817661401011748
145.75645756457564,0.011420690678625757,0.004240928940923559,-0.009814113625981391,-0.003716796051729552,-0.009814113625981695,-0.003716796051729715
145.84870848708488,0.011351302815672917,0.0042113843481303365,-0.009794853294278575,-0.0037188008389903078,-0.009794853294278877,-0.0037188008389904695
145.9409594095941,0.01123315788110414,0.004133853253135592,-0.009824121333220123,-0.003768635890455691,-0.009824121333220425,-0.0037686358904558525
146.03321033210332,0.011176819790167,0.004114995572418286,-0.009791374586113705,-0.003759636931216055,-0.009791374586114008,-0.003759636931216218
146.12546125461253,0.011138473730572375,0.004112598449537455,-0.009740447619779422,-0.003734012933888946,-0.009740447619779723,-0.003734012933889108
146.21771217712177,0.01102516900751854,0.004037065408002484,-0.00976430994361646,-0.003781356977105058,-0.009764309943616706,-0.0037813569771051802
146.309963099631,0.011033869892931807,0.004078374503647451,-0.009666015221787635,-0.0037116881016449246,-0.00966601522178788,-0.003711688101645046
146.4022140221402,0.010977320636593346,0.004055986991913627,-0.009632836321232567,-0.003705542649179034,-0.009632836321232812,-0.0037055426491791553
146.49446494464945,0.011013956311939853,0.004122725051494837,-0.009506354522591666,-0.003610096542236091,-0.00950635452259191,-0.0036100965422362122
146.58671586715866,0.010959575441195918,0.004100994263108596,-0.00947078694904346,-0.003602942806600338,-0.009470786949043705,-0.0036029428066004596
146.6789667896679,0.010822584442279187,0.003998937928568679,-0.009517742171114486,-0.0036759372513644126,-0.009517742171114731,-0.003675937251364533
146.77121771217713,0.01079723770700233,0.004003918187128911,-0.009452980177260718,-0.0036417173494519765,-0.009452980177260907,-0.003641717349452058
146.86346863468634,0.01079861945187601,0.004034083175219105,-0.009361430569380408,-0.0035821350728560144,-0.009361430569380595,-0.003582135072856095
146.95571955719558,0.010701782896672514,0.003968977000936274,-0.0093680534283495,-0.003617646911479213,-0.009368053428349689,-0.0036176469114792935
147.0479704797048,0.010741325136178755,0.004034863307442364,-0.009238264483816394,-0.0035219903013685235,-0.009238264483816584,-0.003521990301368605
147.14022140221402,0.010609538695248524,0.003935042167379582,-0.009279783597696222,-0.0035918667201142915,-0.009279783597696403,-0.0035918667201143926
147.23247232472323,0.010566740989454709,0.003920578428315285,-0.009232305339894132,-0.00357621332993525,-0.00923230533989431,-0.003576213329935351
147.32472324723247,0.010464729393314763,0.0038485862581151163,-0.009244043956240035,-0.003617918420652185,-0.009244043956240214,-0.003617918420652285
147.4169741697417,0.010545071257853528,0.0039520472747001266,-0.009073443378838161,-0.003484003264049151,-0.00907344337883834,-0.003484003264049251
147.50922509225092,0.01049057584257647,0.003925112712870201,-0.009037705323994852,-0.0034803199323275536,-0.009037705323995032,-0.0034803199323276556
147.60147601476015,0.010462570303947906,0.003923383843855588,-0.008975513331272472,-0.0034512708628042224,-0.008975513331272592,-0.0034512708628042814
147.69372693726936,0.010428499729963575,0.003915493850972366,-0.008919432754086838,-0.0034282269655601994,-0.00891943275408696,-0.0034282269655602597
